"","loc_name","grant","grant_period","grant_status","file_name","disease","data_source","primary_recipient","secondary_recipient","file_currency","geography_detail","mod_framework_format","file_iteration","function_financial","sheet_financial","start_date_financial","period_financial","qtr_number_financial","language_financial","pudr_semester_financial","function_programmatic","sheet_impact_outcome_1a","language_1a","sheet_impact_outcome_1a_disagg","language_1a_disagg","sheet_coverage_1b","language_1b","sheet_coverage_1b_disagg","language_1b_disagg","start_date_programmatic","end_date_programmatic","pudr_semester_programmatic","update_date","ihme_received_date","received_from","dates_verified","version_type","notes"
"278","sen","SEN-H-CNLS","2015-2017","active","Swiss IH HIV PUDR Jul-Dec 2015.xlsx","hiv","pudr","CNLS","na","EUR","NATIONAL","TRUE","final","pudr","LFA AFR_7B","42186","180","1","eng","1-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","42186","42369","1-A",NA,NA,NA,"EL 9/11/2018",NA,NA
"279","cod","SEN-H-CNLS","2018-2020","active","Annexe 3 SEN H CNLS PUDR Juil-Dec18 Annexe Finance.xlsx","hiv","pudr","CNLS","na","USD","NA","TRUE","NA","unknown",NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"280","sen","SEN-H-ANCS","2018-2020","active","SEN-H-ANCS PU (Jan-Juin18) Indicateurs Impact-Effet, LFA 07Nov18 .xlsx","hiv","pudr","ANCS","na","USD","NATIONAL","TRUE","final","pudr","PR Expenditure_7A","43101","180","1","eng","1-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43101","43281","1-A",NA,NA,NA,"EL 9/11/2019",NA,NA
"281","sen","SEN-H-ANCS","2018-2020","active","SEN-H-ANCS_PUDR (Juil-Dec18) LFA, 15Mar18.xlsx","hiv","pudr","ANCS","na","EUR","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43101","365","1","eng","1-AB","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","43282","43465","1-B",NA,NA,NA,"EL 9/11/2018",NA,NA
"282","sen","SEN-H-ANCS","2018-2020","active","SEN H ANCS PU (Jan-Juin19), LFA 5Sept19.xlsm","hiv","pudr","ANCS","na","EUR","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","43466","43646","2-A",2019-09-05,2019-09-06,"TERG (Sara)",NA,NA,NA
"283","sen","SEN-S-MOH","2016-2017","not_active","SEN-S-MOH_Progress Report  Disbursement_31Dec2017_v2 (Mars 18 SE) (1).xlsx","rssh","pudr","MOH","na","EUR","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","42736","365","1","fr","2-AB","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","42917","43100","2-B",NA,NA,NA,"EL 9/11/2019",NA,NA
"284","sen","SEN-H-CNLS","2018-2020","active","SEN-H-CNLS PU (Jan-Juin18) LFA, 06Nov18.xlsx","hiv","pudr","CNLS","na","EUR","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43101","180","1","eng","1-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43101","43281","1-A",NA,NA,NA,"EL 9/11/2019",NA,NA
"285","sen","SEN-H-CNLS","2018-2020","active","SEN-H-CNLS PUDR (Juil-Dec18) LFA, 9Avr19.xlsx","hiv","pudr","CNLS","na","EUR","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43101","365","1","eng","1-AB","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","43282","43465","1-B",NA,NA,NA,"EL 9/11/2019",NA,NA
"286","sen","SEN-H-CNLS","2018-2020","active","SEN-H-CNLS PU (Jan-Juin19), LFA 13Sep19.xlsx","hiv","pudr","CNLS","NA","EUR","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43466","43646","2-A",2019-09-13,2019-10-17,NA,"EL 10/18/2019",NA,NA
"287","cod","NA","NA","NA","Spécifique_PAO_PTB_PASCO_vfinal.xlsx","NA","document","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"288","sen","SEN-M-PNLP","2018-2020","active","SEN M PNLP PUDR (Juil-Dec18) LFA, 10Mai19.xlsx","malaria","pudr","PNLP","na","EUR","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43101","365","1","eng","1-AB","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","43282","43465","1-B",2019-05-10,2019-07-09,"TERG (Sara)","el 9/11/2019",NA,NA
"289","sen","SEN-H-CNLS","2018-2020","active","SEN-H-CNLS_Budget.xlsx","hiv","budget","CNLS","na","LOC","NATIONAL","TRUE","final","detailed","Detailed Budget","43101","90","12","fr",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2018-12-31,NA,NA,NA,NA,NA
"290","cod","COD-T-MOH","2018-2020","active","TB_PNLT_Budget.xlsx","tb","budget","PNLT","na","USD","NA","TRUE","initial","unknown",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"291","cod","COD-T-MOH","2018-2020","active","TB_PNLT_budget_grantname.xlsx","tb","budget","MoH","na","USD","NATIONAL","TRUE","initial","detailed","Detailed Budget","43101","90","12","fr",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"292","cod","COD-T-MOH","2018-2020","active","TB_PNLT_Performance Framework.xlsx","tb","performance_framework","PNLT","na","USD","NA","TRUE","NA","NA",NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"293","cod","COD-T-MOH","2018-2020","active","TB_PNLT_ProgGap.xlsx","tb","document","PNLT","na","USD","NA","TRUE","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"294","uga","UGA-T-MoFPED","2018-2020","active","UGA_T_MOFPED PUDR & FORECAST NFM2 @24Sept2018.xlsx","tb","pudr","MoPFED","na","USD","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","43101","180","1","eng","1-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43101","43281","1-A",NA,NA,NA,"EL 9/12/2019",NA,NA
"295","uga","UGA-C-TASO","2018-2020","active","UGA-C-TASO HIV  PUDR January-June 2018.xlsx","hiv/tb","pudr","TASO","na","USD","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","43101","180","1","eng","1-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43101","43281","1-A",2018-06-30,NA,NA,NA,NA,NA
"296","uga","UGA-C-TASO","2018-2020","active","UGA-C-TASO_DB_ IMPP2_17 Dec_GF Final.xlsx","hiv/tb","budget","TASO","na","USD","NATIONAL","TRUE","initial","detailed","Detailed Budget","43101","90","12","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"297","cod","COD-M-MOH","2018-2020","active","Revue CT_COD-M-MOH_Progress Report_30Jun2019_21Sep19_CTreview_27sep19.xlsx","malaria","pudr","MoH","NA","USD","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","43466","43646","2-A",2019-09-27,2019-10-03,"Sylvie","EL 10/4/2019",NA,NA
"298","sen","SEN-M-PNLP","2018-2020","active","SEN-M-PNLP PU (jan-juin18) LFA, 15Nov18 (2).xlsx","malaria","pudr","PNLP","na","USD","NATIONAL","TRUE","final","pudr","PR Expenditure_7A","43101","180","1","eng","1-A","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","43101","43281","1-A",NA,NA,NA,"EL 9/11/2019",NA,NA
"299","uga","UGA-C-TASO","2018-2020","active","UGA-C-TASO_DB_IMPP2_GF Adjusted_20Feb2018_FINAL.XLSX","hiv/tb","budget","TASO","na","USD","NATIONAL","TRUE","final","detailed","Detailed Budget","43101","90","12","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2018-02-20,NA,NA,NA,NA,NA
"300","uga","UGA-C-TASO","2018-2020","active","UGA-C-TASO_IL1_Catalytic Funding_DetailedBudget_IMPP2_26April18.xlsx","hiv/tb","budget","TASO","na","USD","NATIONAL","TRUE","revision","detailed","Detailed Budget","43101","90","12","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2018-04-26,2019-07-16,"CT (Patrick)",NA,NA,NA
"301","uga","UGA-C-TASO","2018-2020","active","UGA-C-TASO_IL1_Catalytic Funding_DetailedBudget_IMPP2_26April18.xlsx","hiv/tb","budget","TASO","na","USD","NATIONAL","TRUE","revision","unknown","Detailed Budget _ Human rights","43101","90","12","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2018-04-26,2019-07-16,"CT (Patrick)",NA,NA,"*This tab is in detailed budget format, but the activities are already captured in the main budget file. EL 11/11/2019"
"302","uga","UGA-C-TASO","2018-2020","active","UGA-C-TASO_IL1_Catalytic Funding_DetailedBudget_IMPP2_26April18.xlsx","hiv/tb","budget","TASO","na","USD","NATIONAL","TRUE","revision","unknown","Detailed _ budget AGYW","43101","90","12","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2018-04-26,2019-07-16,"CT (Patrick)",NA,NA,"*This tab is in detailed budget format, but the activities are already captured in the main budget file. EL 11/11/2019"
"303","sen","SEN-M-PNLP","2018-2020","active","Copy of SEN M PNLP PU (Jan-Juin19) LFA, 16Sep19.xlsx","malaria","pudr","PNLP","na","EUR","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43466","43646","2-A",2019-09-16,2019-10-10,"TERG (Sara)","EL 10/10/2019",NA,NA
"304","uga","UGA-H-MoFPED","2018-2020","active","UGA-H-MoFPED DHIS Data Extract for the Progress Update Report Jan-June 2019.xlsx","hiv","document","MoFPED","NA","NA","NA","TRUE","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,2019-09-06,"CT",NA,NA,NA
"305","sen","SEN-Z-MOH","2018-2020","active","SEN-Z-MOH PU (Jan-Juin 18), LFA 10Dec18.xlsx","tb","pudr","MOH","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43101","180","1","eng","1-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43101","43281","1-A",NA,NA,NA,"EL 9/11/2019",NA,NA
"306","uga","UGA-H-MoFPED","2015-2017","active","UGA-H-MoFPED_DB_ 28 July 2017.xlsx","hiv","budget","MoPFED","na","USD","NATIONAL","TRUE","initial","detailed","Detailed Budget","42186","90","10","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2017-07-01,NA,NA,NA,NA,NA
"307","uga","UGA-H-MoFPED","2015-2017","active","UGA-H-MoFPED_DB_ IMPP2_17 Dec_GF Final.xlsx","hiv","budget","MoPFED","na","USD","NATIONAL","TRUE","initial","detailed","Detailed Budget","42186","90","10","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2017-12-01,NA,NA,NA,NA,NA
"308","uga","UGA-H-MoFPED","2018-2020","active","Budget_UGA-H-MoFPED_DB_ IMPP2_Revised - 14November2018.xlsx","hiv","budget","MoFPED","na","USD","NATIONAL","TRUE","revision","detailed","Detailed Budget","43101","90","12","eng","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2018-11-14,2019-09-06,"CT",NA,NA,NA
"309","uga","UGA-H-MoFPED","2018-2020","active","UGA-H-MoFPED_IL2_PF2.xlsx","hiv","performance_framework","MoFPED","na","NA","NATIONAL","TRUE","final","NA","NA","NA","NA","NA","NA","NA","unknown","Impact Indicators - Section B","eng","Disaggregation - Section E","eng","Coverage Indicators - Section D","eng","NA","eng","43282","43465","NA",2018-12-31,2019-09-06,"CT",NA,NA,"* The sheet names for this PUDR don't correspond with the new updated version - may need to add a new sheet column if we do end up pulling this! Also, the start and end dates are not clear from the file, so this is an educated guess. I picked the time period because in the name it says 'PF2', which I took to mean the second performance framework in the reporting cycle. EL 9/9/2019."
"310","uga","UGA-H-MoFPED","2018-2020","active","UGA-H-MoFPED_IL2_SB2.xlsx","hiv","budget","MoFPED","na","USD","NATIONAL","TRUE","initial","detailed","Detailed Budget","43101","90","12","eng","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,2019-09-06,"CT",NA,NA,NA
"311","uga","UGA-H-MoFPED","2018-2020","active","UGA-H-MoFPED_IL2_SB2_Optimization_7March19.xlsx","hiv","budget","MoPFED","na","USD","NATIONAL","TRUE","revision","detailed","Detailed Budget","43101","90","12","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2019-03-07,2019-05-07,"TERG (Sylvie)",NA,NA,NA
"312","uga","UGA-H-MoFPED","2018-2020","active","UGA-H-MoFPED_IP2_IL2_Program Optimization_22FEB2019.pdf","hiv","document","MoFPED","NA","NA","NA","TRUE","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"313","uga","UGA-H-MoFPED","2018-2020","active","UGA-H-MoFPED_Progress Report_30th June - 2018_V14RB Final Report.xlsx","hiv","pudr","MoPFED","na","USD","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","43101","180","1","eng","1-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43101","43281","1-A",NA,NA,NA,"EL 9/12/2019",NA,NA
"314","uga","UGA-H-MoFPED","2015-2017","active","UGA-H-MoFPED_Revised Budget after Extn_June 2017.xlsx","hiv","budget","MoPFED","na","USD","NATIONAL","TRUE","final","detailed","Detailed Budget","42186","90","10","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2017-06-01,NA,NA,NA,NA,NA
"315","uga","UGA-M-MoFPED","2018-2020","active","UGA-M-MoFPED Progress Update Report 30-Jun-2018.xlsx","malaria","pudr","MoFPED","na","USD","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","43101","180","1","eng","1-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43101","43281","1-A",NA,NA,NA,"EL 9/12/2019",NA,NA
"316","uga","UGA-M-MoFPED","2018-2020","active","UGA-M-MoFPED_DB_02_Aug_17.xlsx","malaria","budget","MoPFED","na","USD","NATIONAL","TRUE","initial","detailed","Detailed Budget","43101","90","12","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2017-08-01,NA,NA,NA,NA,NA
"317","uga","UGA-M-MoFPED","2018-2020","active","UGA-M-MoFPED_DB_IMPP2_17 Dec_GF  Final.xlsx","malaria","budget","MoPFED","na","USD","NATIONAL","TRUE","final","detailed","Detailed Budget","43101","90","12","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2017-12-01,NA,NA,NA,NA,NA
"318","uga","UGA-M-MoFPED","2018-2020","active","UGA-M-MoFPED_DB_IMPP2_Nov_2017_GF  Final.xlsx","malaria","budget","MoPFED","na","USD","NATIONAL","TRUE","initial","detailed","Detailed Budget","43101","90","12","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2017-11-01,NA,NA,NA,NA,NA
"319","uga","UGA-M-MoFPED","2015-2017","active","UGA-M-MOFPED_IL2_SB_Nov2016.xlsx","malaria","budget","MoPFED","na","USD","NATIONAL","TRUE","final","detailed","Detailed Budget","42005","90","12","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"320","uga","UGA-M-TASO","2015-2017","active","UGA-M-TASO_PU_PEJune2017_LFA_30Nov17.xlsx","malaria","pudr","TASO","na","USD","NATIONAL","TRUE","final","pudr","PR Expenditure_7A","42736","180","1","eng","3-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","42736","42916","3-A",NA,NA,NA,"EL 9/11/2019",NA,NA
"321","cod","COD-M-SANRU","2018-2020","active","COD-M-SANRU_Progress Report Disbursement_31Dec2018_v8.xlsx","malaria","pudr","SANRU","na","USD","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","43101","365","1","fr","1-AB","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","43282","43465","1-B",NA,NA,NA,"EL 9/12/2019",NA,NA
"322","uga","UGA-M-TASO","2018-2020","active","UGA-M-TASO PUDR Jan-June 2018.xlsx","malaria","pudr","TASO","na","USD","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","43101","180","1","eng","1-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43101","43281","1-A",NA,NA,NA,NA,NA,NA
"323","sen","SEN-Z-MOH","2018-2020","active","SEN-Z-MOH PUDR (Juil-Dec18) LFA 19Avr19 MAJ 25apr19.xlsx","tb","pudr","MOH","na","EUR","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43101","365","1","eng","1-AB","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","43282","43465","1-B",NA,NA,NA,"EL 9/11/2019",NA,NA
"324","uga","UGA-M-TASO","2018-2020","active","UGA-M-TASO PUDR Jul-Dec18_26April19.xlsx","malaria","pudr","TASO","na","USD","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","43101","365","1","eng","1-AB","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43282","43465","1-B",NA,NA,NA,"EL 9/12/2019",NA,NA
"325","uga","UGA-M-TASO","2018-2020","active","UGA-M-TASO_DB_IMPP2_17 Dec_GF Final.xlsx","malaria","budget","TASO","na","USD","NATIONAL","TRUE","final","detailed","Detailed Budget","43101","90","12","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"326","uga","UGA-M-TASO","2018-2020","active","UGA-M-TASO_DB_IMPP2_17 Dec_GF Final_OLD.xlsx","malaria","budget","TASO","na","USD","NATIONAL","TRUE","initial","detailed","Detailed Budget","43101","90","12","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"*It's unclear when the new file was received. EL 8/1/2019"
"327","uga","UGA-S-MoFPED","2015-2017","not_active","UGA-S-MoFPED_Budget_IL1_20Jan16.xlsx","rssh","budget","MoFPED","na","USD","NATIONAL","TRUE","final","detailed","Detailed Budget","42005","90","12","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2016-01-01,NA,NA,NA,NA,NA
"328","uga","UGA-S-TASO","2015-2017","not_active","UGA-S-TASO_PU_PEJune2017_LFA_30Nov17.xlsx","rssh","pudr","TASO","na","USD","NATIONAL","TRUE","final","pudr","PR Expenditure_7A","42736","180","1","eng","2-B","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","42736","42916","2-B",NA,NA,NA,"EL 9/11/2019",NA,NA
"329","uga","UGA-S-TASO","2015-2017","not_active","UGA-S-TASO_Revised Budget_31 May 2017.xlsx","rssh","budget","TASO","na","USD","NATIONAL","TRUE","final","detailed","Detailed Budget","42186","90","10","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"330","uga","UGA-T-MoFPED","2015-2017","active","UGA-T-MoFPED_Budget_23June15.xlsx","tb","budget","MoPFED","na","USD","NATIONAL","TRUE","final","detailed","Detailed Budget","42186","90","10","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"331","uga","UGA-T-MoFPED","2018-2020","active","UGA-T-MoFPED_DB_ IMPP4_17 Dec_GF Final.xlsx","tb","budget","MoPFED","na","USD","NATIONAL","TRUE","initial","detailed","Recomm_Detailed Budget","43101","90","12","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2017-12-01,NA,NA,NA,NA,NA
"332","uga","UGA-T-MoFPED","2018-2020","active","Budget_UGA-T-MoFPED_DB_ IMPP4_IL1_May2019.xlsx","tb","budget","MoFPED","NA","USD","NATIONAL","TRUE","revision","detailed","Detailed Budget","43101","90","12","eng","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2019-05-01,2019-09-03,"CT",NA,NA,NA
"333","uga","UGA-T-MoFPED","2018-2020","active","UGA-T-MoFPED_DB_31 July 17.xlsm","tb","budget","MoPFED","na","USD","NATIONAL","TRUE","initial","detailed","Recomm_Detailed Budget","43101","90","12","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2017-07-31,NA,NA,NA,NA,NA
"334","uga","UGA-011-G09-S","2012-2015","not_active","UGD-011-G09-S_IL1_SumBudget.xls","rssh","budget","MoPFED","na","USD","NATIONAL","FALSE","final","summary","Budget summary GF","41122","90","8","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"335","uga","UGD-011-G10-S","2012-2014","not_active","UGD-011-G10-S_IL1_SumBudget_24Aug12.xls","rssh","budget","TASO","na","USD","NATIONAL","FALSE","final","summary","Budget summary GF","41091","90","8","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"*This grant has periods that are 4 months long in Q1 and Q2, and 3 months long for everything else. Decision was made on 1/9/19 with David Phillips to treat these as standard, 3-month quarters so they can be comparable with other parts of the database."
"336","uga","UGD-011-G10-S","2012-2014","not_active","UGD-011-G10-S_IL3 Summary Budget_20May14.xlsx","rssh","budget","TASO","na","USD","NATIONAL","FALSE","final","summary","Sheet1","41760","90","3","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"337","uga","UGD-011-G11-M","2012-2014","not_active","UGD-011-G11-M_IL1_SumBudget_3Aug12.xls","malaria","budget","MoPFED","na","USD","NATIONAL","FALSE","final","summary","Budget summary GF","41091","90","6","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"*This grant has periods that are 4 months long in Q1, and 3 months long for everything else. Decision was made on 1/9/19 with David Phillips to treat these as standard, 3-month quarters so they can be comparable with other parts of the database."
"338","uga","UGD-011-G11-M","2012-2014","not_active","UGD-011-G11-M_IL3 Summary Budget.xlsx","malaria","budget","MoPFED","na","USD","NATIONAL","FALSE","final","summary","Budget summary GF","41640","90","4","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"339","uga","UGD-011-G12-M","2012-2014","not_active","UGD-011-G12-M_IL2_Summary Budget.xls","malaria","budget","TASO","na","USD","NATIONAL","FALSE","final","summary","Budget summary GF","41153","90","8","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"340","uga","UGD-011-G12-M","2012-2014","not_active","UGD-011-G12-M_IL4 Summary Budget.xlsx","malaria","budget","TASO","na","USD","NATIONAL","FALSE","final","summary","Sheet1","41883","120","1","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"341","uga","UGD-708-G07-H","2011-2015","not_active","UGD-708-G07-H  Ph2_SumBud_22May12.xls","hiv","budget","MoPFED","na","USD","NATIONAL","FALSE","final","summary","Budget summary GF","40756","90","12","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"342","uga","UGD-708-G08-M","2009-2010","not_active","UGD-708-G08-M PUDR 30 Nov 2010.xls","malaria","pudr","MoPFED","na","USD","NATIONAL","FALSE","final","unknown",NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"343","uga","UGD-708-G08-M","2011-2014","not_active","UGD-708-G08-M PUDR 30Jun2011.xls","malaria","pudr","MoPFED","na","USD","NATIONAL","FALSE","final","unknown",NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"344","uga","UGD-708-G08-M","2011-2014","not_active","UGD-708-G08-M_LFA_PUDR_Dec 2013_Final.xls","malaria","pudr","MoPFED","na","USD","NATIONAL","FALSE","final","unknown","LFA_Total PR Cash Outflow_3A","41456","180","1","eng",NA,"unknown",NA,"eng",NA,"eng",NA,"eng",NA,"eng",NA,NA,"NA",NA,NA,NA,NA,NA,NA
"345","uga","UGD-708-G08-M","2011-2014","not_active","UGD-708-G08-M_Phase 2 Summary Budget_Mar2012.xlsx","malaria","budget","MoFPED","na","USD","NATIONAL","FALSE","final","unknown",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"346","uga","UGD-708-G08-M","2011-2014","not_active","UGD-708-G08-M_PUDR 30Jun14.xls","malaria","pudr","MoPFED","na","USD","NATIONAL","FALSE","final","unknown",NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"347","uga","UGD-708-G08-M","2011-2014","not_active","UGD-708-G08-M_PUDR 30Nov2011.xls","malaria","pudr","MoPFED","na","USD","NATIONAL","FALSE","final","unknown","LFA_Total PR Cash Outflow_3A","40725","120","1","eng",NA,"unknown",NA,"eng",NA,"eng",NA,"eng",NA,"eng",NA,NA,"NA",NA,NA,NA,NA,NA,NA
