"","cost_category","loc_id","budget","disbursement","source","start_date","period","expenditure","disease","data_source","code","coeff","end_date"
"170","Health information systems and M&E - Encuestas","gtm",NA,0,"gf",2017-07-01,90,0,"hiv","fpm_budget","T5_2",1,2017-09-28
"171","Health information systems and M&E - Encuestas","gtm",NA,0,"gf",2017-10-01,90,0,"hiv","fpm_budget","T5_2",1,2017-12-29
"172","Health information systems and M&E - Encuestas","gtm",NA,0,"gf",2016-07-01,90,0,"tb","fpm_budget","T5_2",1,2016-09-28
"173","Health information systems and M&E - Encuestas","gtm",NA,0,"gf",2016-10-01,90,0,"tb","fpm_budget","T5_2",1,2016-12-29
"174","Health information systems and M&E - Encuestas","gtm",347.029708584996,0,"gf",2017-01-01,90,0,"tb","fpm_budget","T5_2",1,2017-03-31
"175","Health information systems and M&E - Encuestas","gtm",10037.7235111845,0,"gf",2017-04-01,90,0,"tb","fpm_budget","T5_2",1,2017-06-29
"176","Health information systems and M&E - Encuestas","gtm",NA,0,"gf",2017-07-01,90,0,"tb","fpm_budget","T5_2",1,2017-09-28
"177","Health information systems and M&E - Encuestas","gtm",NA,0,"gf",2017-10-01,90,0,"tb","fpm_budget","T5_2",1,2017-12-29
"178","Health information systems and M&E - Encuestas","gtm",360.90046778614,0,"gf",2018-01-01,90,0,"tb","fpm_budget","T5_2",1,2018-03-31
"179","Health information systems and M&E - Encuestas","gtm",270.675350839605,0,"gf",2018-04-01,90,0,"tb","fpm_budget","T5_2",1,2018-06-29
"180","Health information systems and M&E - Encuestas","gtm",NA,0,"gf",2018-07-01,90,0,"tb","fpm_budget","T5_2",1,2018-09-28
"181","Health information systems and M&E - Encuestas","gtm",NA,0,"gf",2018-10-01,90,0,"tb","fpm_budget","T5_2",1,2018-12-29
"182","Health information systems and M&E - Encuestas","gtm",375.34482981139,0,"gf",2019-01-01,90,0,"tb","fpm_budget","T5_2",1,2019-03-31
"183","Health information systems and M&E - Encuestas","gtm",281.508622358543,0,"gf",2019-04-01,90,0,"tb","fpm_budget","T5_2",1,2019-06-29
"184","Health information systems and M&E - Presentación de informes rutinaria","gtm",6350.86172689424,0,"gf",2016-10-01,90,0,"hiv","fpm_budget","T4_3",1,2016-12-29
"185","Health information systems and M&E - Presentación de informes rutinaria","gtm",8306.41877557266,0,"gf",2017-01-01,90,0,"hiv","fpm_budget","T4_3",1,2017-03-31
"186","Health information systems and M&E - Presentación de informes rutinaria","gtm",6168.00227294738,0,"gf",2017-04-01,90,0,"hiv","fpm_budget","T4_3",1,2017-06-29
"187","Health information systems and M&E - Presentación de informes rutinaria","gtm",3881.96725521807,0,"gf",2017-07-01,90,0,"hiv","fpm_budget","T4_3",1,2017-09-28
"188","Health information systems and M&E - Presentación de informes rutinaria","gtm",3881.96725521807,0,"gf",2017-10-01,90,0,"hiv","fpm_budget","T4_3",1,2017-12-29
"189","Health information systems and M&E - Presentación de informes rutinaria","gtm",NA,0,"gf",2016-07-01,90,0,"tb","fpm_budget","T4_3",1,2016-09-28
"190","Health information systems and M&E - Presentación de informes rutinaria","gtm",140103.948564513,0,"gf",2016-10-01,90,0,"tb","fpm_budget","T4_3",1,2016-12-29
"191","Health information systems and M&E - Presentación de informes rutinaria","gtm",NA,0,"gf",2017-01-01,90,0,"tb","fpm_budget","T4_3",1,2017-03-31
"192","Health information systems and M&E - Presentación de informes rutinaria","gtm",3308.64538087423,0,"gf",2017-04-01,90,0,"tb","fpm_budget","T4_3",1,2017-06-29
"193","Health information systems and M&E - Presentación de informes rutinaria","gtm",4426.49299363705,0,"gf",2017-07-01,90,0,"tb","fpm_budget","T4_3",1,2017-09-28
"194","Health information systems and M&E - Presentación de informes rutinaria","gtm",NA,0,"gf",2017-10-01,90,0,"tb","fpm_budget","T4_3",1,2017-12-29
"195","Health information systems and M&E - Presentación de informes rutinaria","gtm",NA,0,"gf",2018-01-01,90,0,"tb","fpm_budget","T4_3",1,2018-03-31
"196","Health information systems and M&E - Presentación de informes rutinaria","gtm",NA,0,"gf",2018-04-01,90,0,"tb","fpm_budget","T4_3",1,2018-06-29
"197","Health information systems and M&E - Presentación de informes rutinaria","gtm",NA,0,"gf",2018-07-01,90,0,"tb","fpm_budget","T4_3",1,2018-09-28
"198","Health information systems and M&E - Presentación de informes rutinaria","gtm",NA,0,"gf",2018-10-01,90,0,"tb","fpm_budget","T4_3",1,2018-12-29
"199","Health information systems and M&E - Presentación de informes rutinaria","gtm",NA,0,"gf",2019-01-01,90,0,"tb","fpm_budget","T4_3",1,2019-03-31
"200","Health information systems and M&E - Presentación de informes rutinaria","gtm",NA,0,"gf",2019-04-01,90,0,"tb","fpm_budget","T4_3",1,2019-06-29
"201","Home based management of malaria","gtm",0,0,"gf",2014-07-01,90,0,"malaria","fpm_budget","M1_1",1,2014-09-28
"202","Home based management of malaria","gtm",0,0,"gf",2014-10-01,90,0,"malaria","fpm_budget","M1_1",1,2014-12-29
"203","Home based management of malaria","gtm",0,0,"gf",2015-01-01,90,0,"malaria","fpm_budget","M1_1",1,2015-03-31
"204","Home based management of malaria","gtm",0,0,"gf",2015-04-01,90,0,"malaria","fpm_budget","M1_1",1,2015-06-29
"205","Home based management of malaria","gtm",0,0,"gf",2015-07-01,90,0,"malaria","fpm_budget","M1_1",1,2015-09-28
"206","Home based management of malaria","gtm",0,0,"gf",2015-10-01,90,0,"malaria","fpm_budget","M1_1",1,2015-12-29
"207","Home based management of malaria","gtm",0,0,"gf",2016-01-01,90,0,"malaria","fpm_budget","M1_1",1,2016-03-30
"208","Home based management of malaria","gtm",0,0,"gf",2016-04-01,90,0,"malaria","fpm_budget","M1_1",1,2016-06-29
"209","Home based management of malaria","gtm",0,0,"gf",2016-07-01,90,0,"malaria","fpm_budget","M1_1",1,2016-09-28
"210","Home based management of malaria","gtm",7366903,0,"gf",2016-10-01,90,0,"malaria","fpm_budget","M1_1",1,2016-12-29
"211","HSS: Information system","gtm",0,0,"gf",2014-07-01,90,0,"malaria","fpm_budget","M4_3",1,2014-09-28
"212","HSS: Information system","gtm",35706.6245221329,0,"gf",2014-10-01,90,0,"malaria","fpm_budget","M4_3",1,2014-12-29
"213","HSS: Information system","gtm",11419.6551724138,0,"gf",2015-01-01,90,0,"malaria","fpm_budget","M4_3",1,2015-03-31
"214","HSS: Information system","gtm",10085.446708464,0,"gf",2015-04-01,90,0,"malaria","fpm_budget","M4_3",1,2015-06-29
"215","HSS: Information system","gtm",28012.6461571018,0,"gf",2015-07-01,90,0,"malaria","fpm_budget","M4_3",1,2015-09-28
"216","HSS: Information system","gtm",18420.8175000555,0,"gf",2015-10-01,90,0,"malaria","fpm_budget","M4_3",1,2015-12-29
"217","HSS: Information system","gtm",0,0,"gf",2016-01-01,90,0,"malaria","fpm_budget","M4_3",1,2016-03-30
"218","HSS: Information system","gtm",10000,0,"gf",2016-04-01,90,0,"malaria","fpm_budget","M4_3",1,2016-06-29
"219","HSS: Information system","gtm",48361.8848387097,0,"gf",2016-07-01,90,0,"malaria","fpm_budget","M4_3",1,2016-09-28
"220","HSS: Information system","gtm",25643.24,0,"gf",2016-10-01,90,0,"malaria","fpm_budget","M4_3",1,2016-12-29
"221","HSS: Information system and operational research","gtm",24056.4557736761,0,"gf",2013-10-01,90,0,"hiv","fpm_budget","H4_3",1,2013-12-29
"222","HSS: Information system and operational research","gtm",8378.88463488119,0,"gf",2014-01-01,90,0,"hiv","fpm_budget","H4_3",1,2014-03-31
"223","HSS: Information system and operational research","gtm",26059.4586887108,0,"gf",2014-04-01,90,0,"hiv","fpm_budget","H4_3",1,2014-06-29
"224","HSS: Information system and operational research","gtm",34957.4595967204,0,"gf",2014-07-01,90,0,"hiv","fpm_budget","H4_3",1,2014-09-28
"225","HSS: Information system and operational research","gtm",62357.3717437904,0,"gf",2014-10-01,90,0,"hiv","fpm_budget","H4_3",1,2014-12-29
"226","HSS: Information system and operational research","gtm",7708.70561708558,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","H4_3",1,2015-03-31
"227","HSS: Information system and operational research","gtm",41603.3117667711,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","H4_3",1,2015-06-29
"228","HSS: Information system and operational research","gtm",17858.0550181639,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","H4_3",1,2015-09-28
"229","HSS: Information system and operational research","gtm",9035.71255955032,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","H4_3",1,2015-12-29
"230","HSS: Information system and operational research","gtm",4078.32377129303,0,"gf",2016-01-01,90,0,"hiv","fpm_budget","H4_3",1,2016-03-30
"231","HSS: Information system and operational research","gtm",17405.57,0,"gf",2016-04-01,90,0,"hiv","fpm_budget","H4_3",1,2016-06-29
"232","HSS: Information system and operational research","gtm",17996.38,0,"gf",2016-07-01,90,0,"hiv","fpm_budget","H4_3",1,2016-09-28
"233","HSS: procurement and supply management","gtm",0,0,"gf",2013-10-01,90,0,"hiv","fpm_budget","H4_1",1,2013-12-29
"234","HSS: procurement and supply management","gtm",0,0,"gf",2014-01-01,90,0,"hiv","fpm_budget","H4_1",1,2014-03-31
"235","HSS: procurement and supply management","gtm",0,0,"gf",2014-04-01,90,0,"hiv","fpm_budget","H4_1",1,2014-06-29
"236","HSS: procurement and supply management","gtm",492.342046567474,0,"gf",2014-07-01,90,0,"hiv","fpm_budget","H4_1",1,2014-09-28
"237","HSS: procurement and supply management","gtm",13060.1317154166,0,"gf",2014-10-01,90,0,"hiv","fpm_budget","H4_1",1,2014-12-29
"238","HSS: procurement and supply management","gtm",0,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","H4_1",1,2015-03-31
"239","HSS: procurement and supply management","gtm",0,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","H4_1",1,2015-06-29
"240","HSS: procurement and supply management","gtm",-2.04636307898909e-12,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","H4_1",1,2015-09-28
"241","HSS: procurement and supply management","gtm",1685.51550627083,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","H4_1",1,2015-12-29
"242","HSS: procurement and supply management","gtm",0.00027178520531379,0,"gf",2016-01-01,90,0,"hiv","fpm_budget","H4_1",1,2016-03-30
"243","HSS: procurement and supply management","gtm",13004.19,0,"gf",2016-04-01,90,0,"hiv","fpm_budget","H4_1",1,2016-06-29
"244","HSS: procurement and supply management","gtm",0,0,"gf",2016-07-01,90,0,"hiv","fpm_budget","H4_1",1,2016-09-28
"245","Insecticide-treated nets (ITNs)","gtm",0,0,"gf",2014-07-01,90,0,"malaria","fpm_budget","M2_1",1,2014-09-28
"246","Insecticide-treated nets (ITNs)","gtm",86950.1784167092,0,"gf",2014-10-01,90,0,"malaria","fpm_budget","M2_1",1,2014-12-29
"247","Insecticide-treated nets (ITNs)","gtm",0,0,"gf",2015-01-01,90,0,"malaria","fpm_budget","M2_1",1,2015-03-31
"248","Insecticide-treated nets (ITNs)","gtm",1251359.04956113,0,"gf",2015-04-01,90,0,"malaria","fpm_budget","M2_1",1,2015-06-29
"249","Insecticide-treated nets (ITNs)","gtm",312999.116592905,0,"gf",2015-07-01,90,0,"malaria","fpm_budget","M2_1",1,2015-09-28
"250","Insecticide-treated nets (ITNs)","gtm",1443457.15980586,0,"gf",2015-10-01,90,0,"malaria","fpm_budget","M2_1",1,2015-12-29
"251","Insecticide-treated nets (ITNs)","gtm",337047.213329212,0,"gf",2016-01-01,90,0,"malaria","fpm_budget","M2_1",1,2016-03-30
"252","Insecticide-treated nets (ITNs)","gtm",21044.9533333333,0,"gf",2016-04-01,90,0,"malaria","fpm_budget","M2_1",1,2016-06-29
"253","Insecticide-treated nets (ITNs)","gtm",96803.2867723754,0,"gf",2016-07-01,90,0,"malaria","fpm_budget","M2_1",1,2016-09-28
"254","Insecticide-treated nets (ITNs)","gtm",90348.2134796405,0,"gf",2016-10-01,90,0,"malaria","fpm_budget","M2_1",1,2016-12-29
"255","MDR-TB","gtm",4308.333329025,0,"gf",2010-02-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2010-05-01
"256","MDR-TB","gtm",4308.333329025,0,"gf",2010-02-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2010-05-01
"257","MDR-TB","gtm",4308.333329025,0,"gf",2010-02-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2010-05-01
"258","MDR-TB","gtm",4308.333329025,0,"gf",2010-02-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2010-05-01
"259","MDR-TB","gtm",4308.333329025,0,"gf",2010-02-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2010-05-01
"260","MDR-TB","gtm",4308.333329025,0,"gf",2010-02-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2010-05-01
"261","MDR-TB","gtm",6308.333327025,0,"gf",2010-05-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2010-07-29
"262","MDR-TB","gtm",6308.333327025,0,"gf",2010-05-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2010-07-29
"263","MDR-TB","gtm",6308.333327025,0,"gf",2010-05-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2010-07-29
"264","MDR-TB","gtm",6308.333327025,0,"gf",2010-05-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2010-07-29
"265","MDR-TB","gtm",6308.333327025,0,"gf",2010-05-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2010-07-29
"266","MDR-TB","gtm",6308.333327025,0,"gf",2010-05-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2010-07-29
"267","MDR-TB","gtm",8191.8333251415,0,"gf",2010-08-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2010-10-29
"268","MDR-TB","gtm",8191.8333251415,0,"gf",2010-08-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2010-10-29
"269","MDR-TB","gtm",8191.8333251415,0,"gf",2010-08-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2010-10-29
"270","MDR-TB","gtm",8191.8333251415,0,"gf",2010-08-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2010-10-29
"271","MDR-TB","gtm",8191.8333251415,0,"gf",2010-08-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2010-10-29
"272","MDR-TB","gtm",8191.8333251415,0,"gf",2010-08-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2010-10-29
"273","MDR-TB","gtm",5016.66666165,0,"gf",2010-11-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2011-01-29
"274","MDR-TB","gtm",5016.66666165,0,"gf",2010-11-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2011-01-29
"275","MDR-TB","gtm",5016.66666165,0,"gf",2010-11-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2011-01-29
"276","MDR-TB","gtm",5016.66666165,0,"gf",2010-11-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2011-01-29
"277","MDR-TB","gtm",5016.66666165,0,"gf",2010-11-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2011-01-29
"278","MDR-TB","gtm",5016.66666165,0,"gf",2010-11-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2011-01-29
"279","MDR-TB","gtm",5433.3333279,0,"gf",2011-02-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2011-05-01
"280","MDR-TB","gtm",5433.3333279,0,"gf",2011-02-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2011-05-01
"281","MDR-TB","gtm",5433.3333279,0,"gf",2011-02-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2011-05-01
"282","MDR-TB","gtm",5433.3333279,0,"gf",2011-02-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2011-05-01
"283","MDR-TB","gtm",5433.3333279,0,"gf",2011-02-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2011-05-01
"284","MDR-TB","gtm",5433.3333279,0,"gf",2011-02-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2011-05-01
"285","MDR-TB","gtm",19740.7666469259,0,"gf",2011-05-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2011-07-29
"286","MDR-TB","gtm",19740.7666469259,0,"gf",2011-05-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2011-07-29
"287","MDR-TB","gtm",19740.7666469259,0,"gf",2011-05-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2011-07-29
"288","MDR-TB","gtm",19740.7666469259,0,"gf",2011-05-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2011-07-29
"289","MDR-TB","gtm",19740.7666469259,0,"gf",2011-05-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2011-07-29
"290","MDR-TB","gtm",19740.7666469259,0,"gf",2011-05-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2011-07-29
"291","MDR-TB","gtm",9824.999990175,0,"gf",2011-08-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2011-10-29
"292","MDR-TB","gtm",9824.999990175,0,"gf",2011-08-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2011-10-29
"293","MDR-TB","gtm",9824.999990175,0,"gf",2011-08-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2011-10-29
"294","MDR-TB","gtm",9824.999990175,0,"gf",2011-08-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2011-10-29
"295","MDR-TB","gtm",9824.999990175,0,"gf",2011-08-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2011-10-29
"296","MDR-TB","gtm",9824.999990175,0,"gf",2011-08-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2011-10-29
"297","MDR-TB","gtm",5224.999994775,0,"gf",2011-11-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2012-01-29
"298","MDR-TB","gtm",5224.999994775,0,"gf",2011-11-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2012-01-29
"299","MDR-TB","gtm",5224.999994775,0,"gf",2011-11-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2012-01-29
"300","MDR-TB","gtm",5224.999994775,0,"gf",2011-11-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2012-01-29
"301","MDR-TB","gtm",5224.999994775,0,"gf",2011-11-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2012-01-29
"302","MDR-TB","gtm",5224.999994775,0,"gf",2011-11-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2012-01-29
"303","MDR-TB","gtm",5224.999994775,0,"gf",2012-02-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2012-04-30
"304","MDR-TB","gtm",5224.999994775,0,"gf",2012-02-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2012-04-30
"305","MDR-TB","gtm",5224.999994775,0,"gf",2012-02-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2012-04-30
"306","MDR-TB","gtm",5224.999994775,0,"gf",2012-02-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2012-04-30
"307","MDR-TB","gtm",5224.999994775,0,"gf",2012-02-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2012-04-30
"308","MDR-TB","gtm",5224.999994775,0,"gf",2012-02-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2012-04-30
"309","MDR-TB","gtm",5224.999994775,0,"gf",2012-05-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2012-07-29
"310","MDR-TB","gtm",5224.999994775,0,"gf",2012-05-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2012-07-29
"311","MDR-TB","gtm",5224.999994775,0,"gf",2012-05-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2012-07-29
"312","MDR-TB","gtm",5224.999994775,0,"gf",2012-05-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2012-07-29
"313","MDR-TB","gtm",5224.999994775,0,"gf",2012-05-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2012-07-29
"314","MDR-TB","gtm",5224.999994775,0,"gf",2012-05-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2012-07-29
"315","MDR-TB","gtm",11433.5666552331,0,"gf",2012-08-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2012-10-29
"316","MDR-TB","gtm",11433.5666552331,0,"gf",2012-08-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2012-10-29
"317","MDR-TB","gtm",11433.5666552331,0,"gf",2012-08-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2012-10-29
"318","MDR-TB","gtm",11433.5666552331,0,"gf",2012-08-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2012-10-29
"319","MDR-TB","gtm",11433.5666552331,0,"gf",2012-08-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2012-10-29
"320","MDR-TB","gtm",11433.5666552331,0,"gf",2012-08-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2012-10-29
"321","MDR-TB","gtm",2163.08999783691,0,"gf",2012-11-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2013-01-29
"322","MDR-TB","gtm",2163.08999783691,0,"gf",2012-11-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2013-01-29
"323","MDR-TB","gtm",2163.08999783691,0,"gf",2012-11-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2013-01-29
"324","MDR-TB","gtm",2163.08999783691,0,"gf",2012-11-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2013-01-29
"325","MDR-TB","gtm",2163.08999783691,0,"gf",2012-11-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2013-01-29
"326","MDR-TB","gtm",2163.08999783691,0,"gf",2012-11-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2013-01-29
"327","MDR-TB","gtm",4705.6999952943,0,"gf",2013-02-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2013-05-01
"328","MDR-TB","gtm",4705.6999952943,0,"gf",2013-02-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2013-05-01
"329","MDR-TB","gtm",4705.6999952943,0,"gf",2013-02-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2013-05-01
"330","MDR-TB","gtm",4705.6999952943,0,"gf",2013-02-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2013-05-01
"331","MDR-TB","gtm",4705.6999952943,0,"gf",2013-02-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2013-05-01
"332","MDR-TB","gtm",4705.6999952943,0,"gf",2013-02-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2013-05-01
"333","MDR-TB","gtm",30464.5333028688,0,"gf",2013-05-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2013-07-29
"334","MDR-TB","gtm",30464.5333028688,0,"gf",2013-05-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2013-07-29
"335","MDR-TB","gtm",30464.5333028688,0,"gf",2013-05-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2013-07-29
"336","MDR-TB","gtm",30464.5333028688,0,"gf",2013-05-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2013-07-29
"337","MDR-TB","gtm",30464.5333028688,0,"gf",2013-05-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2013-07-29
"338","MDR-TB","gtm",30464.5333028688,0,"gf",2013-05-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2013-07-29
"339","MDR-TB","gtm",10920.0666557466,0,"gf",2013-08-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2013-10-29
"340","MDR-TB","gtm",10920.0666557466,0,"gf",2013-08-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2013-10-29
"341","MDR-TB","gtm",10920.0666557466,0,"gf",2013-08-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2013-10-29
"342","MDR-TB","gtm",10920.0666557466,0,"gf",2013-08-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2013-10-29
"343","MDR-TB","gtm",10920.0666557466,0,"gf",2013-08-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2013-10-29
"344","MDR-TB","gtm",10920.0666557466,0,"gf",2013-08-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2013-10-29
"345","MDR-TB","gtm",2554.64666411202,0,"gf",2013-11-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2014-01-29
"346","MDR-TB","gtm",2554.64666411202,0,"gf",2013-11-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2014-01-29
"347","MDR-TB","gtm",2554.64666411202,0,"gf",2013-11-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2014-01-29
"348","MDR-TB","gtm",2554.64666411202,0,"gf",2013-11-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2014-01-29
"349","MDR-TB","gtm",2554.64666411202,0,"gf",2013-11-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2014-01-29
"350","MDR-TB","gtm",2554.64666411202,0,"gf",2013-11-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2014-01-29
"351","MDR-TB","gtm",3550.3666631163,0,"gf",2014-02-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2014-05-01
"352","MDR-TB","gtm",3550.3666631163,0,"gf",2014-02-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2014-05-01
"353","MDR-TB","gtm",3550.3666631163,0,"gf",2014-02-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2014-05-01
"354","MDR-TB","gtm",3550.3666631163,0,"gf",2014-02-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2014-05-01
"355","MDR-TB","gtm",3550.3666631163,0,"gf",2014-02-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2014-05-01
"356","MDR-TB","gtm",3550.3666631163,0,"gf",2014-02-01,90,0,"tb","fpm_budget","T3_2",0.333333333,2014-05-01
"357","MDR-TB","gtm",3320.61666334605,0,"gf",2014-05-01,90,0,"tb","fpm_budget","T1_3",0.333333333,2014-07-29
"358","MDR-TB","gtm",3320.61666334605,0,"gf",2014-05-01,90,0,"tb","fpm_budget","T2_2",0.333333333,2014-07-29
